OriginalTraitName,OriginalTraitValue,Location,Latitude,Longitude,Consumer,ConCommon,ConGenus,ConSpecies,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,CitationID,Citation,DOI,FigureTable
Number of eggs,12548.204,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,101.5018,cm,length,1.015018,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,11297.874,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,101.62738,cm,length,1.0162738,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,16920.562,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,102.52028,cm,length,1.0252028,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,18066.396,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,102.521385,cm,length,1.02521385,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,18381.207,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,101.63421,cm,length,1.0163421,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,19007.857,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,101.0009,cm,length,1.010009,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,17756.537,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,101.50682,cm,length,1.0150682,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,18166.436,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,104.10627,cm,length,1.0410627,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,21497.457,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,104.99696,cm,length,1.0499696,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,18679.84,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,106.95938,cm,length,1.0695938,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,17221.508,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,106.95797,cm,length,1.0695797,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,13675.713,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,108.53934,cm,length,1.0853934,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,21588.418,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,110.06837,cm,length,1.1006837,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,21898.441,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,111.01953,cm,length,1.1101953,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,25020.14,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,112.290375,cm,length,1.12290375,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,33874.31,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,112.29891,cm,length,1.1229891,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,34911.188,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,114.13827,cm,length,1.1413827,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,27929.873,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,114.95562,cm,length,1.1495562,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,21988.742,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,116.344505,cm,length,1.16344505,metres,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,5591.9067,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,5.255607,kg,weight,5.255607,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,7266.7676,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,4.3158584,kg,weight,4.3158584,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,8215.1,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,4.972693,kg,weight,4.972693,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,11469.364,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,4.908577,kg,weight,4.908577,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,12622.905,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,4.6576476,kg,weight,4.6576476,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,13354.363,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,4.0000296,kg,weight,4.0000296,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,12316.324,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,6.254035,kg,weight,6.254035,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,16622.758,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,6.6276126,kg,weight,6.6276126,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,16941.662,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,7.3786373,kg,weight,7.3786373,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,18207.418,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,8.504807,kg,weight,8.504807,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,16843.246,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,8.630639,kg,weight,8.630639,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,16421.328,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,8.25525,kg,weight,8.25525,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,15474.639,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,7.911403,kg,weight,7.911403,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,14107.509,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,7.4738564,kg,weight,7.4738564,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,13583.3955,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,7.6305957,kg,weight,7.6305957,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,13691.176,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,8.162626,kg,weight,8.162626,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,14425.427,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,8.037088,kg,weight,8.037088,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,11377.028,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,7.318636,kg,weight,7.318636,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,11378.836,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,7.662923,kg,weight,7.662923,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,11065.847,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,8.038656,kg,weight,8.038656,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,11598.175,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,9.446858,kg,weight,9.446858,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,12540.1,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,8.8830385,kg,weight,8.8830385,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,13800.599,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,9.007646,kg,weight,9.007646,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,13905.093,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,8.9137,kg,weight,8.9137,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,18105.553,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,9.099534,kg,weight,9.099534,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
Number of eggs,19157.066,"River Teno, Finland and Norway border, Northern Scandinavia",70,28,Salmo Salar,Atlantic Salmon,Salmo,salar,9.412033,kg,weight,9.412033,kilograms,24,"Heinimaa, S., & Heinimaa, P. (2004). Effect of the female size on egg quality and fecundity of the wild Atlantic salmon in the sub-arctic River Teno. Boreal Environment Research, 9(1), 55-62.",,Figure 1
